0,1,2,3
61,1,4566,0.03125
34395,8,4578,0.09375
5,4,4601,0.0625
44,2,4614,0.125
5268,2,5855,0.1875
154,16,6569,0.15625
1517,46,7202,0.28125
5534,16,7302,0.25
6708,128,7309,0.9375
1765,1,7331,0.21875
97,8,7662,0.3125
8317,4,7879,0.75
5198,17,8227,0.34375
8,2,8291,0.375
9992,129,8851,1.0
4,8,10092,0.40625
17374,16,10159,0.46875
18276,2,10974,0.65625
12844,1,11272,0.53125
13,2,11867,0.4375
13132,32,12020,0.5
8325,5,12287,0.78125
15,3,17185,0.5625
5,1,17227,0.59375
124,2,17414,0.625
10144,128,17535,0.96875
9604,2,17763,0.6875
228,32,17784,0.71875
13,16,18295,0.8125
66,4,18375,0.84375
117,2,18596,0.875
10224,3,25891,0.03125
63,2,25987,0.0625
21305,4,26574,0.125
7116,1,26735,0.09375
46,1,27032,0.15625
160,4,27201,0.1875
3,2,28094,0.21875
1114,2,28279,0.25
65,32,28365,0.28125
21031,128,28415,1.0
23,4,28466,0.3125
12,16,32551,0.34375
22121,8,32578,0.6875
10747,128,33111,0.875
153,18,33481,0.375
13,26,33505,0.40625
51,32,33555,0.4375
15668,128,33637,0.9375
16969,1,33655,0.84375
30113,1,33965,0.46875
7914,4,35041,0.53125
18051,128,35094,0.96875
206,1,35129,0.5
2,1,35180,0.5625
367,9,35426,0.59375
39,1,36002,0.625
718,32,36010,0.65625
9826,16,36725,0.78125
7,8,36811,0.71875
22,32,36824,0.75
9,11,36898,0.8125
1679,4,38940,0.90625
23,32,4487,0.03125
6405,51,4651,0.125
51926,1,4918,1.0
6102,2,4965,0.84375
15,16,5111,0.0625
41,4,5267,0.09375
3,8,5494,0.15625
107,16,9154,0.1875
52,2,9420,0.21875
8177,10,9467,0.28125
8,2,9541,0.25
41,5,10411,0.3125
24,1,10857,0.375
13,16,10899,0.34375
1043,4,26628,0.40625
43,2,27623,0.4375
51,16,47731,0.46875
25,8,48841,0.5
11771,128,50692,0.5625
23,4,50761,0.53125
12346,1,56429,0.90625
11483,1,56953,0.75
5444,256,57564,0.9375
74,1,57825,0.78125
9686,64,58231,0.875
810,1,58370,0.59375
48005,1,58543,0.96875
38,1,58756,0.6875
62,1,58776,0.625
40,32,58829,0.65625
10,1,58971,0.71875
6384,64,59011,0.8125
14,17,8493,0.34375
1038,4,8502,0.46875
8527,8,11658,0.6875
128,2,11666,0.15625
11312,256,11682,0.96875
72,14,11695,0.5625
244,4,11722,0.09375
209,16,11738,0.625
7430,2,11894,0.4375
24138,2,11921,0.65625
16,1,11965,0.03125
59,8,12018,0.5
38,32,12048,0.21875
194,28,12065,0.59375
27,8,12127,0.25
8765,64,13170,0.90625
2390,1,13807,0.53125
16,8,13819,0.28125
25590,32,14153,0.875
3,5,14178,0.0625
7576,32,14203,0.71875
459,2,14255,0.3125
32,32,14296,0.40625
3,1,14731,0.125
168,2,14795,0.375
10208,64,14874,0.75
9,16,14914,0.1875
21449,128,17489,0.9375
25318,8,17619,0.78125
7727,4,17733,0.8125
58517,4,17831,1.0
251,1,17837,0.84375
3,1,4500,0.09375
40,5,4552,0.375
10,16,4746,0.28125
18591,21,5027,0.78125
28906,32,5166,0.96875
13138,32,5519,0.84375
8638,32,5557,0.15625
8167,62,5560,0.875
9193,8,5599,0.71875
2466,8,5844,0.65625
6899,2,6551,0.46875
36,8,6584,0.0625
153,32,6599,0.53125
662,1,6739,0.4375
2542,16,6866,0.6875
18,16,6988,0.1875
104,32,7109,0.34375
1117,16,7183,0.5625
87,2,7219,0.40625
1651,1,8007,0.5
20,1,8094,0.03125
6082,229,8191,0.90625
13334,256,8328,0.9375
32495,128,8344,1.0
11938,4,8376,0.75
18199,2,8405,0.625
413,128,8451,0.59375
8573,32,8481,0.8125
19,32,8581,0.21875
13,8,10633,0.25
162,1,10671,0.3125
427,8,11461,0.125
184,64,9246,0.03125
48,8,9340,0.0625
58,8,9364,0.09375
7083,16,9384,0.3125
169,2,9923,0.125
27024,32,9978,0.96875
10,1,9985,0.15625
9687,1,9992,0.625
36,1,10131,0.1875
54,1,10174,0.21875
3,8,10251,0.25
241,16,10353,0.28125
35,2,11042,0.34375
33,4,11954,0.375
2272,2,11968,0.8125
69,8,12179,0.40625
26390,53,12221,1.0
21,17,12560,0.4375
72,64,12758,0.5
7605,11,12768,0.65625
18,16,12786,0.46875
2,1,13015,0.53125
334,128,13080,0.9375
8510,32,13891,0.71875
30,1,14406,0.5625
42,3,14437,0.59375
7,5,14450,0.6875
9334,1,14815,0.875
65,32,14882,0.75
12604,32,14939,0.90625
33,8,14953,0.78125
19696,8,15101,0.84375
60,4,19618,0.03125
9,5,19935,0.0625
12,1,22530,0.09375
114,4,22544,0.46875
15,1,22832,0.125
5,4,22935,0.15625
18714,8,23340,0.40625
11851,20,23405,0.28125
32,16,23617,0.1875
32,4,24598,0.21875
10039,1,24781,0.375
112,4,24847,0.25
376,4,24908,0.3125
63817,32,25805,0.4375
15,1,25921,0.34375
13569,8,26541,0.5
9,1,28264,0.53125
125,32,30638,0.5625
441,8,30952,0.59375
20,128,31034,0.625
24,1,72482,0.65625
9318,32,72559,0.6875
126,8,72587,0.71875
22,1,72856,0.75
143,8,73545,0.8125
10873,32,74471,1.0
11,1,74574,0.78125
13970,16,74611,0.875
264,64,74634,0.84375
1237,3,74639,0.90625
12230,16,74861,0.9375
6167,128,75058,0.96875
22,4,9326,0.03125
7303,8,9328,0.53125
8,32,9520,0.0625
203,16,9799,0.09375
15064,32,9872,0.5
15652,17,9879,0.9375
73,1,10316,0.125
11157,4,10389,0.15625
69,2,10488,0.1875
13,1,10510,0.21875
7,8,14309,0.25
13,4,14391,0.28125
654,5,14405,0.3125
314,1,14576,0.5625
4726,128,14815,0.4375
31346,16,14895,0.375
43,32,14941,0.34375
233,1,15006,0.40625
6844,16,15211,0.46875
14019,16,15817,0.84375
4066,16,16026,0.875
5272,71,16079,0.90625
5,1,16265,0.59375
25,9,16282,0.625
230,1,16361,0.65625
37,1,17224,0.6875
10,1,17393,0.71875
15,4,17842,0.75
10360,16,17859,0.78125
7,22,18453,0.8125
6948,256,20854,1.0
5,16,20895,0.96875
21344,4,8942,0.625
11266,249,9198,1.0
6,9,9326,0.125
5,1,10378,0.15625
274,2,12716,0.75
17,1,12999,0.40625
518,2,13439,0.6875
160,32,13680,0.46875
6369,256,14039,0.96875
1750,2,15842,0.53125
7638,32,15924,0.875
26,18,16329,0.375
9704,128,16465,0.84375
3596,2,17471,0.8125
2932,16,18039,0.71875
87,1,18368,0.5
35,7,18432,0.4375
9,16,19475,0.09375
14406,4,19977,0.65625
202,4,22279,0.78125
12,1,23463,0.3125
12,8,23531,0.1875
981,18,24572,0.5625
14,8,25999,0.21875
3,1,39187,0.0625
15112,128,39310,0.9375
17,64,39443,0.28125
8883,1,40219,0.59375
34,1,40234,0.34375
15,1,40258,0.25
7035,64,40452,0.90625
5,4,40676,0.03125
9508,128,57800,0.40625
35,1,58433,0.03125
82,16,59956,0.0625
24,2,60161,0.09375
134,1,60412,0.125
19,4,61669,0.15625
4092,9,65142,0.5625
66,8,65716,0.1875
267,8,66003,0.21875
82,25,66527,0.25
147,16,67532,0.46875
174,8,72794,0.28125
24,32,74392,0.3125
80,19,74990,0.34375
171,8,75021,0.4375
72,16,75057,0.375
1063,45,75097,0.5
21,8,75438,0.53125
5,6,77868,0.59375
16284,32,78007,0.9375
6883,16,79123,0.625
641,8,79189,0.6875
29,4,79317,0.65625
1496,8,79430,0.71875
13402,10,79728,0.75
105,1,79747,0.78125
340,8,80936,0.8125
32346,17,80963,0.96875
22574,32,81068,0.84375
30,4,82433,0.875
32611,1,82454,0.90625
91,8,82481,1.0
22359,3,7311,0.375
4919,128,7329,0.125
30053,2,7850,0.46875
97,1,7856,0.03125
78,8,7916,0.0625
28947,128,11599,0.3125
219,1,12458,0.09375
109,64,15562,0.15625
27,64,16287,0.1875
10083,32,16719,0.21875
21,1,22193,0.25
36,1,22311,0.28125
2,2,22392,0.34375
78,1,22525,0.40625
14,32,23604,0.4375
14,6,23615,0.5
72,4,30173,0.5625
117,16,30192,0.53125
9676,2,31054,0.59375
42,16,31113,0.625
18430,128,31147,0.9375
15,8,32574,0.65625
8,1,34463,0.6875
7030,8,35899,0.71875
8404,31,36718,0.75
94,40,36958,0.78125
20135,31,46582,0.84375
108,16,49783,0.8125
307,1,49911,0.875
34,8,51007,0.90625
13471,8,51225,0.96875
247,4,52442,1.0
8,1,2277,0.03125
31195,32,2304,0.59375
6,18,2309,0.0625
131,1,2471,0.09375
21,2,2979,0.125
14484,5,2998,0.15625
5,2,3015,0.1875
23,8,3298,0.21875
4,16,4701,0.25
5394,64,4885,0.96875
5728,32,4944,0.28125
8796,4,4967,0.6875
46,4,5032,0.3125
189,32,5104,0.34375
67,4,5212,0.375
17608,64,5459,0.71875
10533,16,5612,0.78125
22090,32,5652,0.4375
10338,16,5669,0.46875
24227,16,5749,0.40625
8,3,7709,0.5
107,32,7786,0.53125
24834,8,8023,0.5625
19,1,8426,0.625
5287,16,8502,0.65625
8,8,8646,0.75
22056,46,8732,1.0
117,1,9040,0.8125
103,1,9915,0.84375
1532,4,9940,0.90625
993,4,9969,0.875
9828,32,11682,0.9375
252,1,25875,0.09375
47,8,25899,0.03125
13537,32,25987,0.5
12999,29,26009,0.125
13,32,26023,0.0625
109,1,26056,0.15625
24880,1,26136,0.21875
25,1,27734,0.25
137,1,27755,0.1875
219,1,27802,0.34375
5,28,27868,0.28125
34,8,28547,0.3125
14,32,30204,0.375
72,1,30247,0.40625
49,16,30441,0.4375
3750,16,31039,0.46875
46,1,31118,0.53125
63,4,31633,0.5625
318,1,32953,0.625
6,32,33224,0.59375
509,4,33391,0.71875
2,30,33404,0.65625
6277,77,33490,1.0
14,8,33507,0.6875
29,4,33549,0.78125
54,2,33593,0.75
1,1,34603,0.8125
14003,4,34832,0.90625
19,1,35007,0.84375
8486,134,35543,0.9375
542,1,35614,0.875
47,8,35636,0.96875
9129,256,1845,1.0
22,32,1879,0.03125
33,32,1911,0.09375
29,1,1953,0.0625
345,1,1963,0.125
30465,32,2014,0.28125
8687,128,2097,0.25
210,8,2113,0.15625
4,32,2604,0.1875
323,1,2658,0.21875
299,4,19579,0.3125
6339,192,21911,0.84375
37,2,22035,0.34375
12398,34,22605,0.59375
6682,4,22705,0.5
14,1,23841,0.375
15105,101,23965,0.53125
4690,32,24042,0.65625
155,1,24310,0.40625
11208,4,26730,0.4375
1102,16,27217,0.46875
18,16,31840,0.5625
6,2,41434,0.625
6,32,41970,0.6875
14584,2,46046,0.8125
55,1,46550,0.71875
38066,16,46673,0.75
70,1,46722,0.78125
71,16,63477,0.875
242,2,63771,0.9375
118,1,63841,0.96875
3,4,63947,0.90625
11929,16,19959,0.625
62,1,20133,0.03125
65,16,29117,0.125
5,2,29448,0.0625
849,32,29501,0.65625
7828,32,29616,0.1875
10595,128,29769,1.0
860,8,29972,0.09375
14,16,30485,0.15625
40,4,30737,0.21875
16400,128,30828,0.96875
6545,128,30916,0.28125
8,1,31163,0.25
7,1,31210,0.3125
10,1,31225,0.34375
300,8,31329,0.375
23265,4,31364,0.9375
13358,1,31630,0.71875
10,16,33093,0.40625
26,1,33203,0.4375
10698,1,33295,0.5
37564,8,33351,0.59375
23,8,33409,0.46875
3905,2,33472,0.53125
49,4,33635,0.5625
21,4,35842,0.6875
9330,32,36117,0.78125
8829,1,36480,0.8125
1,2,36595,0.75
5877,32,36671,0.90625
14,1,36695,0.84375
17,64,39923,0.875
64,32,7022,0.03125
13,32,7144,0.0625
33,8,7267,0.09375
39,8,7426,0.125
121,1,7579,0.15625
24600,8,7636,0.75
16,1,7690,0.1875
8299,32,7882,0.84375
81,2,8352,0.21875
88,32,8366,0.25
8829,6,8451,0.375
14568,16,8753,0.34375
6,32,8804,0.28125
41,4,9713,0.3125
3,8,9881,0.40625
8641,32,9909,0.96875
12044,256,10179,1.0
47,1,10234,0.4375
8172,8,10264,0.53125
8276,8,10282,0.46875
10162,4,10285,0.625
21078,14,10720,0.5
8,44,10912,0.5625
11,1,10953,0.59375
10333,64,11099,0.65625
4,1,11386,0.6875
14,32,11576,0.71875
2,6,11674,0.78125
4,8,12984,0.8125
15341,64,13175,0.875
5,1,15752,0.90625
3,4,15864,0.9375
330,8,4050,0.25
6016,16,4179,0.78125
54,4,4501,0.03125
21,1,4564,0.53125
564,32,4629,0.71875
9,1,6256,0.5
11601,21,6291,0.8125
30,64,6317,0.1875
10559,2,6376,0.46875
1518,4,6392,0.375
8,8,6456,0.40625
26,7,6868,0.28125
9058,32,7318,0.84375
18765,128,7345,1.0
11,1,7375,0.0625
326,1,7459,0.09375
27,4,7596,0.21875
6,32,7809,0.15625
10118,1,7848,0.125
45,1,7932,0.34375
61,1,8034,0.5625
13099,1,8044,0.3125
102,32,8091,0.625
33779,1,8542,0.59375
9050,256,8554,0.9375
13257,128,9549,0.96875
8392,8,9624,0.6875
16950,32,9702,0.90625
2937,8,9753,0.65625
15974,32,9772,0.875
774,3,9828,0.4375
7698,6,9920,0.75
12455,16,2100,0.875
340,32,2392,0.71875
98,16,2590,0.1875
931,1,3112,0.65625
761,1,3131,0.5625
13,8,3260,0.15625
110,8,3970,0.5
226,4,4200,0.3125
15887,4,4276,0.78125
8087,4,4463,0.75
3,16,4569,0.25
98,1,4637,0.34375
12911,128,4674,0.96875
25,1,4817,0.53125
5088,128,4860,0.84375
27807,41,4872,0.90625
7,32,4887,0.0625
24,8,5051,0.46875
11812,16,5170,0.375
8221,1,5251,0.6875
16,4,5375,0.21875
8,2,5420,0.03125
4837,8,5489,0.28125
44,2,5993,0.4375
2,1,6098,0.125
2388,8,6161,0.625
443,4,6180,0.59375
11612,16,6199,0.8125
5128,256,6204,1.0
2,1,6260,0.09375
65,1,6353,0.40625
9630,128,9011,0.9375
12297,16,38875,0.125
3,16,39138,0.03125
11,1,42793,0.0625
48,32,42999,0.28125
17,3,43024,0.09375
9026,1,56518,0.40625
15010,256,56595,0.96875
21,9,60756,0.15625
44637,128,61493,1.0
12957,64,61513,0.1875
194,1,61526,0.21875
118,32,62950,0.25
22,4,64489,0.3125
4,8,64513,0.34375
137,1,64592,0.375
17620,1,64842,0.5
31,3,64917,0.4375
8442,256,65507,0.9375
8,8,65643,0.46875
8458,1,65993,0.65625
3388,1,66024,0.75
31,1,66115,0.5625
14,1,66125,0.53125
7210,6,66153,0.8125
19199,1,70104,0.59375
5,2,70115,0.625
700,16,70175,0.6875
89,1,70659,0.78125
8041,1,70682,0.71875
24,2,70899,0.84375
54,32,74602,0.90625
62,25,74611,0.875
85,1,3488,0.15625
285,32,3691,0.5625
10428,256,12502,0.9375
20767,1,12565,0.59375
7,32,12623,0.09375
672,1,12666,0.53125
17734,2,12682,0.0625
7519,1,12728,0.1875
40115,256,13119,1.0
6,35,13146,0.125
1876,2,13158,0.03125
10795,1,13210,0.71875
56,16,78525,0.21875
32,8,78535,0.25
203,15,79861,0.28125
13,1,82993,0.3125
3,16,83028,0.34375
9,4,83074,0.375
35,2,83297,0.40625
35680,1,83353,0.96875
10274,64,83396,0.46875
7,8,83446,0.4375
94,1,83468,0.5
3576,32,83538,0.625
31,8,87104,0.65625
1465,64,87151,0.6875
16385,64,94657,0.8125
1208,1,94671,0.75
6,16,94679,0.78125
352,2,94703,0.84375
145,1,94754,0.875
9415,128,96530,0.90625
1785,1,34881,0.40625
20,11,34902,0.03125
4097,1,35001,1.0
20142,1,35051,0.59375
8,32,36059,0.0625
13934,16,39866,0.875
140,4,55809,0.9375
174,16,57916,0.25
8868,128,58108,0.84375
23,3,58862,0.09375
5996,2,59306,0.625
18,1,59690,0.125
263,16,60356,0.15625
28182,16,63597,0.5625
86,1,65512,0.1875
5904,1,65688,0.46875
429,4,65883,0.21875
374,32,66616,0.71875
3,7,69005,0.28125
13,4,69575,0.3125
85,4,69666,0.375
17,4,69800,0.5
28700,1,69907,0.34375
234,1,69962,0.4375
4,4,71416,0.53125
6,16,71484,0.65625
6,4,71526,0.6875
8829,8,71653,0.75
148,8,72142,0.90625
329,15,72257,0.78125
31,2,72572,0.96875
2,4,72639,0.8125
288,32,3770,0.59375
371,8,3807,0.03125
2582,1,8258,0.75
32554,1,8296,0.71875
14985,230,8342,1.0
719,1,8376,0.15625
12047,126,8576,0.96875
20,6,8603,0.0625
10,1,8694,0.09375
7,4,8753,0.125
18354,8,8821,0.1875
8,1,8935,0.21875
32192,16,8970,0.875
5,2,9113,0.25
39052,2,9141,0.3125
39,32,9152,0.28125
28,8,9171,0.34375
16285,2,9733,0.84375
6,8,10553,0.375
155,2,10577,0.40625
6989,128,11001,0.5625
14121,1,11988,0.625
28,16,12009,0.4375
73,38,12035,0.46875
7464,64,12082,0.90625
5016,2,12181,0.8125
7697,181,12480,0.9375
3193,4,12596,0.6875
28,4,12608,0.5
6,32,12662,0.53125
18,32,12697,0.65625
22118,8,12726,0.78125
4783,6,4640,0.71875
281,8,5008,0.03125
9395,1,5016,0.375
239,4,5081,0.0625
5664,32,5526,0.1875
9609,200,5966,0.9375
9529,2,6007,0.09375
10452,2,6100,0.65625
6,1,6143,0.125
54,1,6154,0.15625
5,4,6173,0.21875
9116,16,6211,0.59375
35,4,6385,0.25
6566,32,6592,0.75
11,8,6612,0.28125
318,1,6685,0.4375
5807,1,9407,0.625
6782,22,9434,0.34375
16,16,9471,0.3125
98,32,9587,0.40625
14143,4,9687,0.46875
75,64,9829,0.5
33134,256,9851,1.0
270,16,9889,0.53125
22,4,9989,0.5625
6,1,10008,0.6875
7246,117,10219,0.90625
5154,128,10270,0.875
14652,32,10292,0.8125
13380,191,10779,0.96875
6,4,10795,0.78125
5,4,10831,0.84375
8177,1,13414,0.4375
192,4,13441,0.03125
27,1,13553,0.0625
4773,16,13595,0.34375
22222,1,13608,0.375
21,1,14420,0.09375
5314,1,14608,0.3125
14,8,14728,0.125
18145,128,14749,0.28125
4,8,14802,0.15625
11287,4,14826,0.21875
85,16,15091,0.1875
6,8,15105,0.25
9913,4,23677,0.46875
22,23,23685,0.40625
53,2,23720,0.5
198,28,26829,0.53125
95,16,37389,0.5625
8,1,41349,0.59375
2556,17,42230,0.65625
9695,64,42515,0.625
94,1,43231,0.6875
7561,205,43644,1.0
5388,1,44354,0.84375
62,1,44981,0.71875
1860,9,45729,0.78125
6,32,45909,0.75
15,4,46333,0.8125
293,16,46607,0.875
83,32,47196,0.90625
5012,16,47538,0.9375
12,36,47722,0.96875
6,16,2616,0.03125
55,16,2985,0.0625
7846,128,3011,0.875
19336,16,3022,0.28125
48,1,3058,0.09375
4082,16,3142,0.125
152,41,3194,0.15625
36,4,3214,0.1875
10642,1,3293,0.21875
18113,128,3526,0.96875
3097,15,3633,0.53125
8846,123,3687,0.9375
472,16,3708,0.375
11671,1,3735,0.5625
90,32,3917,0.59375
14160,1,3998,0.3125
7152,32,4090,0.78125
15,1,4202,0.25
9984,16,5116,0.34375
26,4,5579,0.40625
18260,128,5609,1.0
12,8,5628,0.4375
4,4,6551,0.46875
12,1,6563,0.5
5564,4,6962,0.6875
16225,1,7016,0.75
3057,1,7036,0.625
2,4,7164,0.65625
9,19,7234,0.71875
6477,1,7247,0.84375
2,1,7371,0.8125
70,1,13504,0.90625
10615,32,8003,0.4375
8913,42,8201,0.28125
13,10,8243,0.03125
212,1,8259,0.0625
17984,64,8318,0.9375
10923,16,8462,0.53125
13,8,8496,0.09375
2,8,8509,0.125
9384,128,8598,0.90625
64,8,8638,0.15625
30,8,8657,0.1875
17009,1,8686,0.21875
5217,8,8716,0.75
13,8,9141,0.25
1,1,9558,0.3125
9877,128,9572,0.96875
30802,4,10373,0.875
180,8,10401,0.34375
11,16,10630,0.375
37,16,10655,0.40625
439,1,11452,0.46875
12471,1,11571,0.8125
3,4,11580,0.5
6172,32,12645,0.6875
15436,128,13147,1.0
12,1,14443,0.5625
15798,4,14516,0.65625
24,1,14551,0.59375
57,1,14626,0.625
63,16,14755,0.71875
741,4,14810,0.78125
24174,16,14886,0.84375
5,16,3825,0.03125
30,1,3865,0.09375
8,8,4426,0.0625
20,1,4887,0.125
14812,8,5167,0.71875
11925,1,5266,0.75
10635,4,5364,0.53125
15723,1,7239,0.46875
5908,30,7263,0.1875
99,11,7307,0.21875
7,2,9569,0.15625
5908,4,9614,0.8125
2,32,11658,0.25
15,12,11980,0.28125
11954,203,11995,0.90625
8840,4,12339,0.40625
13,1,12495,0.3125
11625,32,12596,0.375
57,8,13025,0.34375
4648,2,13147,0.4375
9806,128,13337,1.0
5,4,13835,0.5
8207,256,13949,0.96875
14559,158,15431,0.5625
2411,8,17376,0.84375
347,16,17531,0.59375
23011,32,18427,0.875
1031,16,18644,0.625
6060,256,18786,0.9375
30,1,19263,0.65625
78,32,19372,0.6875
68,4,20624,0.78125
4,16,1431,0.03125
10,2,1446,0.0625
99,2,1459,0.09375
99,4,1564,0.125
31,4,1607,0.15625
30,32,1646,0.1875
12697,16,1698,0.21875
12602,1,1739,0.25
10468,8,2080,0.28125
16212,1,2796,0.375
13,2,4598,0.3125
9,2,4625,0.34375
25721,16,4646,0.96875
527,4,5110,0.40625
69,4,5177,0.4375
5,4,5227,0.46875
8,2,7527,0.5
8664,2,7649,0.625
5,32,7742,0.53125
12735,128,8467,1.0
9154,8,9087,0.8125
426,1,9527,0.75
5242,1,9968,0.5625
35,4,10208,0.59375
62,2,10274,0.65625
8,1,10380,0.6875
4,1,10409,0.71875
8063,128,10450,0.78125
26305,32,10541,0.875
63,1,11862,0.84375
14938,16,12241,0.90625
30,13,12250,0.9375
21787,32,3471,0.71875
64,1,3481,0.125
1653,4,3574,0.375
98,1,3596,0.0625
382,32,3623,0.1875
49,1,3674,0.03125
9128,2,4264,0.4375
6192,39,4327,0.59375
20,8,4654,0.09375
1275,4,4718,0.46875
12129,128,4788,0.65625
3,2,5036,0.15625
37,32,9820,0.21875
9,1,10237,0.25
6,16,10368,0.28125
5,8,10407,0.3125
10,8,10497,0.34375
7897,4,10608,0.90625
24,1,10965,0.40625
13743,128,11518,1.0
92,1,11588,0.5
5,64,11669,0.53125
14491,1,11883,0.75
8011,32,12033,0.625
7,21,12096,0.5625
52,2,22928,0.6875
123,16,23072,0.78125
71,8,23173,0.8125
36,16,23187,0.84375
310,4,23611,0.875
46,1,23760,0.9375
86,1,24568,0.96875
13,64,21627,0.75
28,1,21772,0.03125
9,1,22088,0.0625
88,16,26052,0.78125
164,1,35343,0.09375
11569,128,35459,0.125
18506,16,35732,0.28125
21,16,35756,0.15625
6709,16,36838,0.90625
7,1,37376,0.1875
282,16,37437,0.8125
9,4,37716,0.21875
16,2,38358,0.25
427,1,48803,0.53125
11927,43,48904,0.96875
14,1,49050,0.3125
8006,32,49071,0.6875
11095,8,49186,0.40625
4511,4,49252,0.5
9,4,49289,0.34375
15855,16,49361,0.5625
69,16,49447,0.375
10298,1,49472,0.71875
30,32,49581,0.4375
13,32,49622,0.46875
13,8,49808,0.625
28086,72,49825,0.59375
5,2,49832,0.65625
43,6,49882,0.84375
357,1,50022,0.875
8137,256,50258,1.0
9,1,51099,0.9375
48,4,1818,0.03125
4,1,1917,0.0625
32,2,2080,0.09375
33,4,13344,0.125
35,4,13446,0.15625
7738,32,13472,0.21875
32,2,13500,0.1875
9335,8,19261,0.25
47,2,19414,0.28125
36156,3,19561,0.4375
46,1,20207,0.3125
28186,32,20276,0.90625
3280,1,20441,0.40625
20,2,20474,0.34375
320,32,20715,0.375
13178,128,21224,0.46875
21400,1,23323,0.53125
6,32,24941,0.5
12564,16,24960,0.5625
39,16,45639,0.59375
15,64,54045,0.625
100,1,54962,0.65625
20,4,55440,0.6875
411,8,55824,0.71875
128,32,61012,0.78125
133,20,61094,0.75
6905,128,61339,0.8125
215,32,67035,0.84375
27,8,67087,0.875
3459,1,67099,0.96875
1659,16,67389,0.9375
17378,128,67428,1.0
56,1,14409,0.28125
19,9,14470,0.0625
12280,128,14480,0.96875
1218,1,15276,0.34375
127,3,15507,0.03125
14476,45,15556,0.875
58,1,15684,0.21875
31,1,15752,0.15625
3,14,15836,0.125
35,32,15837,0.3125
6,15,15845,0.25
206,1,15855,0.375
22892,64,16071,1.0
66,2,16144,0.1875
4,2,16164,0.09375
44410,32,16252,0.9375
22579,16,19930,0.5625
2,2,20185,0.40625
8288,41,22375,0.8125
10964,3,22392,0.4375
23,2,22430,0.46875
42,16,22556,0.5
20,30,22582,0.53125
123,32,22928,0.59375
22253,16,25691,0.90625
7210,52,25768,0.78125
52,2,25857,0.625
133,8,25935,0.65625
8936,64,25973,0.84375
31418,8,26107,0.75
11,16,26114,0.6875
271,32,26150,0.71875
49444,1,3079,0.6875
3,2,3134,0.09375
8,8,3904,0.0625
212,1,4595,0.5
13,4,4714,0.125
14,8,4761,0.1875
15,1,5243,0.25
12059,1,5473,0.84375
10392,159,5527,0.96875
68,16,5666,0.46875
14,16,5819,0.21875
8719,14,6271,0.78125
681,8,6431,0.75
6629,4,6973,0.8125
13320,4,7056,0.875
717,1,7775,0.625
71,2,8304,0.4375
24,8,9084,0.28125
39,2,9130,0.375
7047,64,9373,0.90625
35,1,9608,0.34375
276,1,9833,0.59375
363,2,10486,0.53125
38,8,10501,0.40625
29,2,10534,0.3125
9242,191,10606,0.9375
6,32,11081,0.03125
16156,128,11138,1.0
405,1,11491,0.5625
14532,16,11839,0.71875
14,1,11850,0.15625
952,8,12097,0.65625
25,1,9059,0.03125
6110,8,9143,0.65625
122,1,9544,0.09375
22,8,9695,0.0625
8197,16,11784,0.9375
110,2,14720,0.15625
10422,171,14892,0.96875
6115,54,15048,0.8125
15,8,15387,0.125
646,1,17726,0.25
3,7,18100,0.1875
8216,16,20250,0.34375
45,22,20380,0.21875
14507,8,21404,0.375
28,8,21557,0.28125
9,1,22024,0.3125
28,32,26602,0.40625
30771,1,26794,0.5
9872,64,26842,0.4375
16,8,30088,0.46875
3,2,30241,0.53125
8,1,42407,0.5625
50,2,42435,0.59375
53,1,42792,0.625
3,1,42850,0.6875
9150,16,43696,0.78125
10331,128,43705,0.90625
21,2,43759,0.71875
7851,36,43943,0.75
8,2,44194,0.84375
18477,2,45237,1.0
4,1,45270,0.875
205,8,2213,0.5625
8692,39,2509,0.96875
97,4,2527,0.375
23747,1,2552,0.9375
6341,8,2727,0.6875
27,1,2809,0.25
48,4,2815,0.3125
103,16,2928,0.4375
12587,4,3462,0.875
6,16,3528,0.15625
296,4,3561,0.59375
9829,117,3587,1.0
4,1,3671,0.09375
65,2,3688,0.34375
134,1,3878,0.5
27646,2,4238,0.8125
2,1,4257,0.0625
31,1,5994,0.28125
131,16,6559,0.46875
7,1,6639,0.125
97,2,6694,0.40625
15434,4,6707,0.71875
508,32,6723,0.625
22,8,6830,0.1875
124,8,6993,0.53125
742,1,7085,0.65625
11594,1,7342,0.90625
23,1,7381,0.21875
5655,1,7395,0.75
7,1,7416,0.03125
16209,4,7589,0.84375
5181,1,7705,0.78125
37,32,5278,0.59375
26,8,5293,0.375
14635,16,5401,0.84375
7415,64,5425,1.0
2,3,5712,0.15625
278,32,5740,0.71875
107,1,7927,0.1875
9590,8,7990,0.75
61,7,8052,0.40625
218,1,8104,0.28125
10,9,8143,0.125
9270,16,8162,0.78125
12066,32,8657,0.90625
7351,8,8666,0.625
38,2,8761,0.25
11251,7,9079,0.65625
19,32,9866,0.4375
17441,6,9917,0.6875
40254,16,10619,0.9375
15173,31,10649,0.875
43,1,10725,0.3125
138,8,10820,0.53125
10,16,10831,0.0625
171,8,11995,0.5625
5924,41,12101,0.8125
110,4,12173,0.46875
114,8,12223,0.5
31,1,12238,0.34375
6,16,15901,0.03125
236,1,16076,0.21875
5359,64,16090,0.96875
3,3,16180,0.09375
24,16,5563,0.1875
