LIN,S3_V1_D3,S3_V1_D4,S3_V2_D1,S3_V2_D2,S3_V2_D3,S3_V2_D4,S3_V3_D1,S3_V3_D2,S3_V3_D3,S3_V3_D4,S3_V4_D1,S3_V4_D2,S3_V4_D3,S3_V4_D4,S3_V5_D1,S3_V5_D2,S3_V5_D3,S3_V5_D4,S3_V6_D1,S3_V6_D2,S3_V6_D3,S3_V7_D1,S3_V7_D2,S3_V7_D3,S3_V7_D4,S3_V8_D1,S3_V8_D2,S3_V8_D3,S3_V8_D4,S3_V9_D1,S3_V9_D2,S3_V9_D3,S3_V9_D4,S3_V10_D1,S3_V10_D2,S3_V10_D3,S3_V10_D4
162.601433,34.871024,1578.062705,40.548697,481.804176,482.053287,30514.761523,558.650981,503.350272,107.58716,1585.703104,277.864941,445.091837,251.838952,464.591327,36.300119,284.806974,465.806945,157199.219603,489.808468,31.065908,398.500422,456.039728,558.650981,24.121404,90.645649,22.29702,439.993765,165.72751,2394.903334,510.177861,106.182083,47.267087,18719.3933,456.870945,558.650981,480.442787,480.442787
15.930861,19.636082,695.973173,15.703787,50.657967,60.906316,9224.503229,62.264775,60.082246,28.82319,341.0125,33.444805,56.457028,24.294195,17180.935402,28.84252,39.877738,40.026898,1794.628224,64.521421,43.469755,40.236873,56.681728,62.264775,7.063029,26.338185,27.896948,71.785491,42.886664,15888.797875,71.41161,30.024226,27.606676,1995.811289,47.059955,62.264775,59.213677,59.213677
39.456532,15.015914,274.081628,12.434302,64.098924,69.595783,2286.802425,102.312849,119.045254,34.939237,274.081628,78.853004,92.57852,47.916545,68.190841,18.226339,68.639358,68.46099,6821.519241,65.262701,12.140821,102.59318,92.57852,102.312849,10.982173,22.270206,11.429813,119.458635,64.712007,23.184385,110.80302,45.52739,22.288571,714.956657,73.715554,102.312849,81.223198,81.223198
48.159296,79.373077,1495.445732,87.861016,125.1188,70.809178,20447.30603,106.277425,87.636948,76.055244,1517.34246,96.075898,141.699371,91.439621,103.168572,82.394582,104.760158,117.654085,1462.518646,124.862344,82.7861,96.393511,141.698604,106.277425,159.286133,203.157713,82.988224,128.788474,85.456051,4493.264009,157.078215,69.862924,88.846485,7181.015883,80.272781,106.277425,72.946614,72.946614
9.731895,7.717751,724.175569,9.820196,28.916328,25.022393,26016.197116,31.363408,30.527056,12.262757,723.362543,15.98245,30.113141,13.758669,45.334048,6.96709,29.743085,32.178686,3688.335881,30.918609,7.916618,21.70986,30.113141,30.962464,11.778374,18.352159,8.387885,30.066437,22.769814,8.094105,28.192126,9.999682,11.991037,37.147416,20.794288,31.363408,26.075999,26.075999
24.781574,19.852545,174.049524,7.219975,52.956619,25.061251,15.217777,24.639634,24.043781,22.054167,176.424432,36.972446,47.532015,19.253753,52.28605,19.972819,52.622552,52.028689,1492.138927,60.937066,19.330834,10.943909,47.532015,24.639634,6.038881,9.766493,19.425035,51.015994,10.716262,17.945371,48.968373,26.012839,7.011782,474.027618,10.64059,24.639634,25.415554,25.415554
35.870138,31.132448,6004.026991,19.807509,43.113973,37.317971,6179.734645,53.654396,33.564045,42.945586,5989.716628,43.837894,41.338488,21.769574,54.050388,29.010211,41.490095,45.670829,4852.265193,48.480141,29.692157,29.198697,41.338488,53.654396,18.013349,32.611022,29.020749,47.625751,27.853809,10.654614,50.840282,24.515158,22.265091,6784.570786,29.24676,53.654396,32.704968,32.704968
22.30965,86.231141,526.329844,6.883435,57.784914,45.974818,4160.574292,58.114729,46.341176,49.664646,526.12871,29.906245,56.258945,10.4617,1223.56047,156.179616,53.389237,51.760914,1547.868839,80.23713,50.192835,50.778594,56.691986,58.114729,5.888595,21.698919,152.505477,89.357635,40.468732,5.671242,88.680985,94.619307,7.901016,6653.110278,45.595006,58.114729,50.872479,50.872479
20.291026,21.422051,420.667936,109.586514,47.473706,110.150656,47431.87221,118.114322,155.677941,61.427345,419.642399,26.589527,39.166088,97.887033,224.996127,21.771158,40.113345,39.602744,1869.25424,74.669824,21.200331,111.686603,39.166088,118.114322,143.97055,79.983299,21.585231,35.735179,123.637799,46.812251,45.447052,24.789917,121.500946,37.947335,123.805907,118.114322,118.206981,118.206981
32.746053,22.682296,295.023351,50.205107,88.348808,261.681102,4495.326772,240.642983,334.01264,202.264913,298.741299,118.039705,175.803566,43.814351,52.664405,37.849973,98.184942,127.691225,643.700229,268.643332,32.87027,384.324243,175.803566,240.642983,34.569214,74.937304,35.640615,123.458484,351.994237,5.477636,264.169576,29.005369,82.785037,228.667984,290.365753,240.642983,252.150779,252.150779
