LIN,S3_V1_D3,S3_V1_D4,S3_V2_D1,S3_V2_D2,S3_V2_D3,S3_V2_D4,S3_V3_D1,S3_V3_D2,S3_V3_D3,S3_V3_D4,S3_V4_D1,S3_V4_D2,S3_V4_D3,S3_V4_D4,S3_V5_D1,S3_V5_D2,S3_V5_D3,S3_V5_D4,S3_V6_D1,S3_V6_D2,S3_V6_D3,S3_V7_D1,S3_V7_D2,S3_V7_D3,S3_V7_D4,S3_V8_D1,S3_V8_D2,S3_V8_D3,S3_V8_D4,S3_V9_D1,S3_V9_D2,S3_V9_D3,S3_V9_D4,S3_V10_D1,S3_V10_D2,S3_V10_D3,S3_V10_D4
212.247596,35940.933259,163.90117,53.649675,148.987263,73.680058,819.121505,76.648885,83.315084,56.732098,167.313389,147.466268,100.20892,59.616993,921.136281,186.071479,149.48682,103.317786,11830.450327,110.051171,36130.022517,79.802012,108.540237,76.648885,52.033241,4253.176331,186.939921,99.477126,79.756585,307.182892,159.857883,192.509406,58.294086,8059.258678,98.00889,76.648885,75.125026,75.125026
3129.671083,25589.411021,7546.312718,39.695039,44.708276,28.476832,6529.753231,33.196768,35.942163,21.627547,3227.236247,2226.366366,46.422251,67.905494,9378.885355,1670.956651,46.548186,29.915735,21494.685178,60.040241,25589.411021,34.334157,64.313749,33.196768,22.658141,16793.432113,3835.01187,45.269682,41.075558,17125.855739,59.404868,2470.124184,30.753385,14139.395914,49.525497,33.196768,29.00833,29.00833
440.098181,145827.797574,9049.332649,83.791637,162.574093,60.692102,1188.161846,61.864857,74.772483,91.417714,11724.21523,215.65124,144.821081,118.442157,20000.265604,974.860475,145.590012,134.902224,2534.500548,140.246172,61373.820337,147.039238,140.431421,61.864857,63.348194,18938.074114,740.587726,158.593961,146.601577,4477.280525,146.052513,104.282679,107.266124,15129.795476,121.38387,61.864857,62.961331,62.961331
128.105584,9809.293414,465.352893,22.515406,82.497455,42.544856,546.77937,42.703348,43.156011,25.319898,465.352893,56.77991,80.829623,44.668849,12011.372245,242.948824,80.829623,92.639371,465.352893,105.102103,11394.261268,40.511687,97.021547,42.703348,21.890136,6867.598869,145.309583,79.716665,40.511689,2437.076974,105.028363,170.574869,34.160174,3618.723775,36.672192,42.703348,42.701194,42.701194
3739.197769,59058.339793,775.210554,276.552283,276.65215,147.13301,106969.999688,161.552187,184.237532,139.032964,779.797474,4936.938388,185.826112,405.652331,24061.604153,4910.707944,192.147933,253.125696,6604.99482,277.702035,76823.533029,177.858903,321.220505,161.552187,82.864563,36592.31978,5699.715128,213.586544,177.864987,74530.711894,268.216574,5827.113297,110.860351,27315.262359,216.937675,161.552187,222.597681,222.597681
964.102883,33895.401437,637.206328,30.692248,52.173113,31.418361,14158.59004,34.524908,48.13896,24.67293,743.150431,47.866866,46.262435,44.207776,6157.246422,1475.344383,46.247642,51.490437,1971.776831,69.380224,32555.099309,31.657339,44.943832,34.524908,26.863993,23508.37385,852.114919,46.494128,31.262284,7117.034341,72.300452,502.707223,39.299999,6879.438863,44.614513,34.524908,31.767413,31.767413
184.290416,29881.984474,230.589085,26.486081,133.952784,166.561158,5252.169456,169.344714,170.842566,29.898242,747.755452,71.433129,78.320007,32.993942,1381.386971,118.663013,99.867623,78.827005,757.361938,47.953272,29803.544707,41.808364,43.082314,169.344714,29.598616,27478.985778,335.550059,78.106169,41.808363,8422.274941,48.658296,206.263573,39.884329,7665.730597,52.006986,169.344714,169.605793,169.605793
6143.85185,48051.995669,380.900917,1624.882748,399.528804,344.631027,9867.097561,354.445201,356.827732,598.706954,106.348716,2294.636396,356.819459,2075.437728,18924.278079,6222.399639,356.819379,355.521569,345.36743,918.238136,49951.622572,302.765184,400.738847,354.445201,508.722591,17430.679714,6592.830179,356.85577,302.611898,2081.705567,920.719335,3549.397524,582.997292,11854.711213,326.431038,354.445201,355.214917,355.214917
244.989489,8915.256919,19535.208777,37.121748,73.512784,43.829419,6588.815023,53.707654,54.945618,40.735157,132.129195,86.025129,55.430606,47.707916,8115.43138,200.741685,55.285718,55.805946,226.77299,71.735488,18597.25,54.411442,66.221554,53.707654,44.735037,11032.924794,137.643183,56.265344,54.411442,50235.405311,77.417225,87.637978,60.222496,4559.717231,74.964763,53.707654,54.814093,54.814093
1731.715398,46740.531757,625.602987,28.678975,77.750572,84.619626,2478.515324,110.247465,113.24577,86.157159,580.936732,201.538442,128.13841,235.328379,18329.082895,1187.688727,128.13841,125.03301,554.151285,129.855294,60060.254443,86.471306,162.407778,110.247465,41.138521,15463.709175,1264.239699,95.056366,86.471227,567.038051,130.28932,982.908871,175.257713,6924.152294,102.959281,110.247465,113.19778,113.19778
3248.896324,72373.611115,1016.336698,32.628773,54.172746,41.280812,4623.391939,42.650811,51.438475,40.493863,638.645538,756.711841,91.573421,54.741169,17736.144508,3106.376882,91.573422,74.133421,36399.593677,61.450022,81389.405739,44.171657,94.239983,42.650811,41.86125,44328.259018,3262.068651,80.900509,44.171657,955.943666,57.947723,3353.541134,56.794829,20090.893729,65.455003,42.650811,56.473484,56.473484
309.395025,25028.150889,279.248635,20.341328,59.34153,143.134361,4624.075485,141.809823,144.367535,35.88772,278.757531,334.820505,120.657028,56.339615,16737.011131,255.698468,120.657028,129.415049,5738.98446,136.094327,25542.332674,54.444113,126.733377,141.809823,37.131945,13491.428018,415.127061,117.09897,54.444113,518.399313,149.252725,1175.038811,59.930999,6522.461394,56.301572,141.809823,141.709645,141.709645
